title,link,category,date,description,content,image,author
"Côte d’Ivoire: avec l’échangeur du carrefour Faya, les Abidjanais espèrent voir le bout du tunnel",https://fr.le360.ma/monde/cote-divoire-avec-lechangeur-du-carrefour-faya-les-abidjanais-esperent-voir-le-bout-du-tunnel_PYJWCBLPMZA3NCSL75C7OUML5I/,Economie,Le 10/05/2025 à 11h06,"VidéoLancé pour désengorger l’un des points noirs de la circulation à Abidjan, l’échangeur du carrefour Faya, dans la commune de Cocody, s’inscrit dans le programme de modernisation des infrastructures routières. Les usagers espèrent en finir avec les embouteillages.","
 En ce début du mois de mai, les engins continuent de s’activer sur ce chantier. Les structures principales de l’échangeur sont déjà en place: tabliers montés, voies secondaires achevées, lampadaires posés. Selon nos constat sir place, le taux d’exécution avoisine les 98%, espérant que la livraison définitive sera les prochains mois.
 Situé à un carrefour stratégique entre les quartiers d’Akouédo, la Riviera palmeraie, et l’axe reliant Cocody à Bingerville, le carrefour Faya est un passage obligé pour des milliers d’automobilistes.
 Les embouteillages y sont légendaires, surtout aux heures de pointe. «C’est un calvaire tous les matins et le soir. Mais on voit enfin le bout du tunnel», se réjouit Mamadou Soumahoro, représentant de syndicat de transport, qui emprunte le tronçon plusieurs fois par jour.
 Cet échangeur, à terme, permettra une meilleure répartition des flux de circulation grâce à une séparation des niveaux entre les différents axes.",https://afrique.le360.ma/resizer/v2/TAECH23TUJGTNH5JQ5NPMBLCI4.JPG?auth=b436482f8142af1df4f23f1288581d7bd73d42341c4687dd1cb0c22220d2e713&smart=true&width=1216&height=684,"Emmanuel Djidja (Abidjan, correspondance)"
Le cas Sansal au Parlement français,https://fr.le360.ma/monde/le-cas-sansal-au-parlement-francais_E6JLR6IGQZFVLDADROAYKDTRO4/,International,Le 10/05/2025 à 11h01,"ChroniquePour une libération inconditionnelle de Boualem Sansal… à quelles conditions? Les débats parlementaires sur une résolution appelant à la libération immédiate et sans condition de l’écrivain ont inventorié toute une gamme de mesures envisageables, mais livré un sentiment d’impuissance collective à venir au secours du romancier franco-algérien.","
 Sansal, encore une fois… On croyait avoir tout entendu, en près de six mois de combat des uns, d’indifférence des autres, de statu quo général. Mais le spectacle qu’a offert la gauche radicale dans l’hémicycle, lors du débat autour du sort de l’écrivain, a rappelé qu’il y a toujours pire que le pire. Les élus de La France insoumise ont tenté de faire réécrire la résolution proposée par leurs collègues en l’expurgeant de toute critique du régime et de toute condition posée à Alger («Lorsque l’on soumet l’accord d’association entre l’Algérie et l’Union européenne à des conditions, comme le fait ce texte, il ne s’agit plus de demander la libération inconditionnelle de Boualem Sansal»), pour finalement se désolidariser de l’ensemble du texte dans une posture tout en finesse: «Nous disons oui à la libération de Boualem Sansal, mais non à l’algérophobie.»
 Un vote «contre» isolé -puisque même les Communistes, pourtant très critiques, se sont abstenus- et marquant une radicalisation, tant par rapport à leur vote préalable en commission, qu’en comparaison avec l’abstention choisie par certains de leurs élus sur le vote de Strasbourg, en janvier 2025. Cette fois, une seule ligne: la meilleure défense d’Alger, c’est l’attaque. Contre les parlementaires («Si la situation politique est bloquée, c’est parce que des représentants du peuple français continuent de se comporter en colons, ici dans l’hémicycle»), contre le gouvernement et «l’agressivité et l’escalade irresponsable vis-à-vis de l’Algérie que s’emploient à créer depuis des mois des responsables politiques français», et finalement contre le président Macron («Vous oubliez ce qui s’est passé en juillet 2024! Il n’y a pas eu que les JO, mais aussi le Sahara occidental!»).
 À partir d’un texte valant «résolution européenne» -c’est-à-dire sans aucune valeur juridique, les autres groupes politiques ont tenté un exercice pour autant difficile, conscients de la nécessité, 170 jours après l’incarcération de Boualem Sansal, d’en faire plus qu’un simple vote contre l’oubli: «Puisque nous discutons d’une proposition de résolution européenne, nous proposons de faire de la libération de Boualem Sansal non seulement une priorité française, mais aussi un impératif européen». Plus, mais pas trop puisque tant le rapporteur que le ministre chargé de l’Europe ont posé en séance les limites de l’exercice: toute mention de politique publique nationale ou ayant trait à la relation franco-algérienne à proprement parler doit être considérée hors sujet.",https://fr.le360.ma/resizer/v2/PI4MLLWUJJBL5ILRGROCWYZPXA.png?auth=0c5b097b810f606c82f2f2f914272dab9f2a4102160cfb11f70a4c4349c0c368&smart=true&width=1216&height=684,Florence Kuntz
CAN U20: Mohamed Ouahbi confiant avant le choc face à la Sierra Leone,https://fr.le360.ma/sports/can-u20-mohamed-ouahbi-confiant-avant-le-choc-face-a-la-sierra-leone_XW3THA6GIVHO7LJOFA5APV6UEM/,CAN,Le 10/05/2025 à 10h22,"Après avoir découvert son adversaire pour les quarts de finale de la Coupe d’Afrique des nations U20, Égypte-2025, le sélectionneur des Lionceaux de l’Atlas, Mohamed Ouahbi, analyse la Sierra Leone.","
 Le sélectionneur national des U20, Mohamed Ouahbi, a salué lors d’une déclaration au micro de la FRMF, le parcours de ses joueurs lors de la phase de groupes de la CAN U20, Égypte-2025, tout en rappelant que les matchs à élimination directe sont d’une autre nature. Il s’est également attardé sur les qualités physiques de l’équipe sierra-léonaise.
 «On a terminé premiers du groupe. C’est mérité. On sort de ce premier tour très satisfaits, tout en gardant à l’esprit qu’on peut faire mieux, qu’on peut encore grandir dans cette compétition. J’ai beaucoup de confiance en ce groupe. Je les connais, je sais ce dont ils sont capables, et surtout ce qu’ils ont déjà montré lors des trois premiers matchs», a d’abord précisé Ouahbi.
 Le sélectionneur insiste sur le changement de mentalité à adopter pour la suite: «les matchs à élimination directe, c’est autre chose. Il va falloir maintenir nos performances, rester solides. On est confiants. On va affronter la Sierra Leone, une équipe impressionnante sur le plan athlétique, avec des joueurs de très grands gabarits. De notre côté, il faudra jouer sur nos qualités: la technique, le collectif, les combinaisons et le jeu de position».
 Ouahbi n’a pas manqué de mettre en garde contre les individualités adverses: «ils ont des joueurs capables de faire la différence. Leur victoire par 4 à 1 contre l’Égypte n’est pas anodine. Face à l’Afrique du Sud, ils ont perdu, mais cela leur a permis de faire tourner leur effectif. On les connaît bien. On les avait déjà étudiés avant, on les a encore analysés récemment. On connaît leurs points forts et leurs faiblesses».
 Enfin, l’objectif est clair pour le sélectionneur marocain: «notre objectif, c’est de nous qualifier pour les demi-finales, ce qui nous permettrait aussi d’assurer une place pour la Coupe du Monde».
 Pour rappel, les Lionceaux de l’Atlas ont bouclé la phase de poules en tête du groupe B avec 7 points, après deux victoires contre le Kenya (3-2) et la Tunisie (3-1) et un nul face au Nigeria (0-0).",https://sport.le360.ma/resizer/v2/T5QHPRZIWVDUXNTY3XNNCXB7QU.jpeg?auth=d07bea8c5318cd39912e5ad12bab65af3bdc2a86b59660ec86ea29452fbff2e0&smart=true&width=1216&height=684,"Par, Chadi Ben Hassan, Chadi Ben Hassan"
"Neuf ou dix personnes sont mortes, sinon, tout va bien!",https://fr.le360.ma/societe/neuf-ou-dix-personnes-sont-mortes-sinon-tout-va-bien_QOKQVKXLSRD47HA7RO42U5WRYI/,Société,Le 10/05/2025 à 10h00,"ChroniqueÀ Fès, dans la nuit du jeudi au vendredi, un immeuble de cinq étages s’est effondré, causant la mort de plusieurs personnes. Qui et combien sont-elles? Appartiennent-elles à la même famille? Que s’est-il passé?","
 Pour en savoir plus, j’ai allumé la radio. Le flash info n’a pas jugé utile de mettre cette actualité en avant, la reléguant au troisième ou quatrième titre du journal, loin derrière les informations dites nationales. Comme s’il s’agissait d’un événement anecdotique, sans relief particulier.
 Au micro, un responsable de la ville de Fès tente de dresser le bilan du drame. Pour commencer, il met l’accent sur la célérité avec laquelle les autorités locales et les éléments de la Protection civile se sont rendus sur place pour apporter les secours nécessaires. Il loue aussi les services de l’hôpital de quartier qui a accueilli les blessés, ainsi que les médias qui ont fait preuve de responsabilité pour encadrer la population et réduire le risque de panique.
 À ce niveau, nous dit-il, «tout va bien, al-hamdoulillah». Il nous apprend ensuite que l’immeuble menaçait ruine et que les habitants avaient déjà reçu un avis pour quitter les lieux. Sans plus de détails sur la date de l’émission de l’avis ni sur rien d’autre.
 Reste le point essentiel, le drame humain. Le responsable nous informe, sur un ton neutre, que neuf (ou dix, comme on l’apprendra plus tard) personnes sont décédées: deux hommes, trois femmes, deux garçons et deux fillettes. Il n’en dit pas plus. Pas même un mot ou une formule de compassion, rien.",https://fr.le360.ma/resizer/v2/E75GPNHUBFEIHMNRYT2WZASFSU.jpg?auth=4b85448005f808be3e342357a134e4b48e4e925a8597bd55298c487debf9ab49&smart=true&width=1216&height=684,Karim Boukhari
"Guerre en Ukraine: Macron, Merz, Starmer et Tusk à Kiev pour appeler Moscou à un cessez-le-feu «inconditionnel»",https://fr.le360.ma/monde/guerre-en-ukraine-macron-merz-starmer-et-tusk-a-kiev-pour-appeler-moscou-a-un-cessez-le-feu_L7AGDPCHV5BCXHRYL257XMS77I/,International,Le 10/05/2025 à 09h01,"Emmanuel Macron, Friedrich Merz, Keir Starmer et Donald Tusk sont arrivés à Kiev ce samedi pour afficher leur soutien à l’Ukraine et réclamer à Moscou un «cessez-le-feu complet» de 30 jours. La visite des dirigeants français, allemand, britannique et polonais intervient après que le président américain Donald Trump a pressé la Russie d’accepter une trêve, la menaçant de nouvelles sanctions en cas de refus.","
 Emmanuel Macron, Friedrich Merz, Keir Starmer et Donald Tusk sont arrivés à Kiev samedi matin pour afficher leur soutien à l’Ukraine et réclamer, de concert avec les États-Unis, un «cessez-le-feu complet» de 30 jours à Moscou, au lendemain d’une démonstration de force diplomatique russe.
 La visite des dirigeants français, allemand, britannique et polonais répond symboliquement aux commémorations en grande pompe des 80 ans de la victoire sur l’Allemagne nazie tenues vendredi sur la place Rouge autour du président russe Vladimir Poutine et d’une vingtaine de dirigeants étrangers, dont le président chinois Xi Jinping.
 «Nous continuerons d’accroître notre soutien à l’Ukraine. Nous intensifierons notre pression (…) jusqu’à ce que la Russie accepte un cessez-le-feu durable», ont prévenu les quatre dirigeants européens dans une déclaration commune.
 Le président français, le chancelier allemand, le Premier ministre britannique et son homologue polonais ont été accueillis par le chef de l’administration présidentielle ukrainienne, Andriï Iermak, et le ministre des Affaires étrangères, Andriï Sybiga.
 Le quatuor va participer à Kiev à une réunion virtuelle avec les autres dirigeants de la «coalition des volontaires», ces pays occidentaux, essentiellement européens, prêts à apporter des «garanties de sécurité» à l’Ukraine. Paris et Londres assurent le pilotage de cette coalition aux contours encore flous.",https://fr.le360.ma/resizer/v2/BUFLQWAXTNFBRPIBDC4ZXJOGKM.jpg?auth=c371f0026c5e974663b3d4c326edf5a865d0d5d8439e9099e17bddabb71bc593&smart=true&width=1216&height=684,"Par, Le360 (avec AFP)"
Guerre commerciale: Trump adoucit le ton à l’aube de discussions entre Pékin et Washington,https://fr.le360.ma/monde/guerre-commerciale-trump-adoucit-le-ton-a-laube-de-discussions-entre-pekin-et-washington_374TSWXPZZDCVOOYA3HXQPFP3I/,International,Le 10/05/2025 à 08h33,"Le président américain a fait un pas pour calmer les esprits, suggérant de baisser à 80% les droits de douane qu’il a lui-même imposés sur les produits chinois, avant le début des discussions, ce samedi en Suisse, entre Pékin et Washington.","
 Pékin et Washington, qui se livrent une bataille commerciale sans pitié depuis le retour de Donald Trump à la Maison Blanche, discuteront samedi en Suisse pour apaiser les tensions. Le président américain a déjà fait un pas pour calmer les esprits vendredi, suggérant de baisser à 80% les droits de douane punitifs qu’il a lui-même imposés sur les produits chinois.
 Après des semaines de tensions allant crescendo entre les deux pays, le secrétaire au Trésor américain Scott Bessent et le représentant au Commerce Jamieson Greer doivent rencontrer le vice-Premier ministre chinois He Lifeng ce week-end à Genève.
 «Le président aimerait régler le problème avec la Chine. Comme il l’a dit, il aimerait apaiser la situation», a lancé vendredi soir le secrétaire au Commerce Howard Lutnick, sur Fox News. «80% de droits de douane sur la Chine semble être le bon niveau!», avait écrit plus tôt dans la journée le président américain sur son réseau Truth Social.
 Depuis son retour à la Maison Blanche en janvier, Donald Trump a fait des droits de douane un outil politique à part entière. Il a imposé une surtaxe de 145% sur les marchandises venant de Chine, en plus des droits de douane préexistants.
 Pékin a riposté avec 125% de droits de douane sur les produits américains. Résultat: les échanges bilatéraux sont pratiquement à l’arrêt.
 Les discussions prévues à Genève sont donc «un pas positif et constructif vers la désescalade», a estimé la directrice générale de l’OMC Ngozi Okonjo-Iweala. Pour le ministre suisse de l’Economie Guy Parmelin, c’est déjà «un succès» que «les deux parties se parlent».
 La situation est telle qu’«aucune partie ne peut se permettre que cela se prolonge», a déclaré à Shanghai Xu Bin, professeur d’économie à l’école de commerce international Chine Europe (CEIBS). «Les deux pays ont toutefois montré que, sans concession de l’autre bord, ils n’étaient pas prêts à faire le premier pas», a ajouté l’économiste.
 Donald Trump «ne va pas unilatéralement laisser les droits de douane sur la Chine. On doit aussi voir des concessions de leur part», a averti sa porte-parole Karoline Leavitt.
 Sur le plan «pratique», cela coince aussi, selon Bill Reinsch, expert du Center for Strategic and International Studies. Donald Trump veut rencontrer son homologue Xi Jinping, «trouver un accord avec lui, et qu’ensuite leurs subordonnés règlent les détails», décrit-il, alors que les Chinois «veulent que tous les sujets soient réglés avant une réunion» des deux présidents.
 Le professeur Xu Bin ne s’attend pas à ce que les droits de douane reviennent à un «niveau raisonnable»: «Même si cela descend, ce sera probablement de moitié, et, là encore, ce sera trop haut pour avoir des échanges commerciaux normaux.»
 La quête des «deals»
 La Suisse a profité de son rôle d’hôte pour s’entretenir vendredi avec les responsables américains, alors que Washington a menacé d’imposer une surtaxe de 31% sur ses produits. La présidente suisse a rapporté à l’issue que les deux parties étaient «d’accord» pour accélérer les discussions.
 Depuis son investiture en janvier, le président républicain a lancé une offensive protectionniste tous azimuts: nouveaux droits de douane sectoriels (+25% sur l’acier, l’aluminium, l’automobile), droits de douane universels (+10% sur la plupart des produits entrant aux États-Unis, quelle que soit leur provenance), d’autres en gestation.
 Des taxes encore plus lourdes étaient prévues pour punir les partenaires qui exportent plus vers les États-Unis que l’inverse. Donald Trump les a suspendues -sauf pour la Chine, donc- jusque début juillet, pour donner selon lui une chance aux négociations.
 Jeudi, le président a annoncé un premier accord avec Londres, qui n’était pas visée par les surtaxes punitives. Le document, présenté comme «historique» des deux côtés, n’est «pas légalement contraignant». Il doit permettre au Royaume-Uni d’échapper au gros des surtaxes américaines sur ses voitures et d’ouvrir davantage le marché britannique aux produits agricoles américains.",https://fr.le360.ma/resizer/v2/2MXSZ6GWVBEBNGHY7FJ3O2U4PU.jpeg?auth=eb47a44d5d04d7a824dd61793154735cf0d9887e1a64194e77e3f971f650c49a&smart=true&width=1216&height=684,"Par, Le360 (avec AFP)"
Le Pakistan frappe l’Inde en riposte à des missiles indiens contre Islamabad,https://fr.le360.ma/monde/le-pakistan-frappe-linde-en-riposte-a-des-missiles-indiens-contre-islamabad_NLAWBGDA3JGR3MEJIB4DHFCFM4/,International,Le 10/05/2025 à 08h01,"Le Pakistan a frappé samedi l’Inde après que New Delhi eut tiré des missiles sur des bases aériennes pakistanaises, dans l’une des pires confrontations entre les deux puissances nucléaires qui a déjà fait une cinquantaine de morts civils.","
 L’armée pakistanaise a lancé ce samedi une riposte contre l’Inde après que New Delhi eut visé dans la nuit des bases aériennes pakistanaises, dont une aux portes d’Islamabad. L’armée indienne a confirmé samedi avoir été de nouveau attaquée par Islamabad, notamment par des drones, en plusieurs points le long de sa frontière occidentale. Elle a dénoncé « l’escalade évidente du Pakistan ».
 Avant l’aube samedi, deux explosions avaient retenti à Islamabad et à Rawalpindi, ville toute proche où se trouvent l’état-major et les services du renseignement. Le porte-parole de l’armée pakistanaise est alors apparu à la télévision d’Etat pour annoncer que «l’Inde a(avait) attaqué avec des missiles (...) les bases de Nour Khan, Mourid et Chorkot ont été visées».
 Mercredi, l’Inde avait frappé le territoire pakistanais, après un attentat commis le 22 avril dans le Cachemire indien, qui a tué 26 civils, et dont New Delhi accuse Islamabad malgré ses dénégations. Depuis, les frappes de missiles, les tirs d’artillerie et les attaques de drones se succèdent alors que les deux rivaux ignorent tous les appels à l’apaisement.
 Le G7 a mis en garde, dans un communiqué, contre «la poursuite de l’escalade militaire (qui) constitue une menace sérieuse pour la stabilité régionale» et a exhorté les deux adversaires «à entreprendre un dialogue direct en vue d’une issue pacifique».
 Le secrétaire d’État américain, Marco Rubio, «a continué d’exhorter les deux parties à trouver des moyens d’arriver à une désescalade et a proposé l’assistance des États-Unis pour entamer des discussions constructives afin d’éviter de futurs conflits», selon un communiqué du département d’État.
 Après la visite de la diplomatie iranienne à Islamabad et New Delhi, le chef de la diplomatie saoudienne, Adel Al-Jubeir, a également tenté une médiation en se rendant ces derniers jours dans les deux pays.
 Aéroports fermés
 L’Inde a fermé 24 aéroports et les médias locaux affirment que le trafic aérien sera suspendu jusqu’à la semaine prochaine. L’espace aérien pakistanais sera également fermé «jusqu’à dimanche à 07H00 GMT», a annoncé l’Autorité pakistanaise de l’aviation. Des dizaines de millions d’enfants sont privés d’école des deux côtés de la frontière.
 La confrontation se fait aussi sur l’information. Ce que disent les deux camps est impossible à vérifier de source indépendante, notamment parce que de nombreuses zones sont inaccessibles. Le centre de réflexion International Crisis Group (ICG) s’est inquiété de «la rhétorique belliqueuse, l’agitation intérieure et la logique jusqu’au-boutiste de la surenchère».
 L’Inde a ordonné au réseau social X de bloquer plus de 8.000 comptes, dont ceux de médias internationaux, de figures politiques, de célébrités ou de médias pakistanais. Le réseau d’Elon Musk s’y est conformé, dénonçant une «censure».",https://fr.le360.ma/resizer/v2/DPO2GJROYBGBBJDDPSR5O22YAA.jpg?auth=381f2f657cc20053011aafe45a60c518b5e9f35998760f818ffe752d15ef666a&smart=true&width=1216&height=684,"Par, Le360 (avec AFP)"
"Météo. Températures en baisse ce samedi 10 mai, avec des averses dans différentes régions",https://fr.le360.ma/societe/meteo-temperatures-en-baisse-ce-samedi-10-mai-avec-des-averses-dans-differentes-regions_FKCUY7A4ARCYHF2SHTT4HVTCCY/,Société,Le 10/05/2025 à 06h58,Voici les prévisions météorologiques établies par la Direction générale de la météorologie pour la journée du samedi 10 mai 2025:,"
 - Averses orageuses locales sur l’est des provinces sahariennes.
 - Ondées et orages épars sur le Moyen Atlas, l’est du Rif et sur le nord de l’Oriental.
 - Nuages bas pouvant lâcher quelques gouttes de pluies sur la région de Tanger, le Loukkos, le Rif Occidental et l’Ouest du littoral méditerranéen.
 - Ciel passagèrement nuageux sur le Haut Atlas et le Sud-Est.
 - Formations brumeuses le matin et la nuit sur les plaines atlantiques Nord, les plateaux des Phosphates et près des côtes Sud.
 - Temps relativement chaud sur les plaines intérieures Centre, le Sud-Est et sur l’ouest et le sud des provinces sahariennes.
 - Rafales de vent assez fortes avec de chasse-poussières locales sur le Sud-Est et le sud de l’Oriental.
 - Températures du jour en baisse sensible sur l’est des provinces sahariennes.
 - Mer belle à localement peu agitée en Méditerranée, belle à peu agitée sur le Détroit, peu agitée entre Cap Spartel et Tan-Tan, et peu agitée à agitée au sud de Tan-Tan.",https://fr.le360.ma/resizer/v2/UYCPMD5GA5ATJCWRLRDE7PIURI.jpg?auth=7e5f31ac92765ce8e08544c1d396cdccf832e8cc261acd40cff4224ecbe783fe&smart=true&width=1216&height=684,"Par, Le360 (avec MAP)"
Salé: les détails du procès de la «boucherie du quartier Rahma» commise par un immigré,https://fr.le360.ma/societe/sale-les-details-du-proces-de-la-boucherie-du-quartier-rahma-commise-par-un-immigre_BEEXVVU6XRBBJPSEBXDMQTUKWY/,Société,Le 09/05/2025 à 22h14,"Revue de presseL’affaire de la «boucherie du quartier Rahma», marquée par l’horreur d’un sextuple homicide familial, replonge la justice marocaine dans un labyrinthe de dénégations et de contradictions. Alors que le procès en appel de l’accusé, condamné à perpétuité en première instance, est reporté, les zones d’ombre persistent, entre preuves accablantes et défense fondée sur l’ébriété. Une revue de presse tirée d’Al Akhbar.","
 La Chambre criminelle de deuxième degré près la Cour d’appel de Rabat a reporté, mercredi 7 mai 2025, l’examen en appel de l’effroyable massacre de six membres d’une même famille, perpétré en février 2021 à Salé.
 L’accusé, un immigré de 62 ans extradé d’Espagne en mai 2024, maintient son innocence malgré une condamnation à la réclusion à perpétuité prononcée en juillet 2024 par la juridiction de première instance.
 Au cœur des débats: des enregistrements vocaux issus de son téléphone portable, dans lesquels il profère des menaces de mort à l’encontre des victimes, incluant une femme, un enfant et un nourrisson.
 Lors de l’audience du 7 mai, l’homme a tenté de minimiser ces preuves en invoquant un état d’ébriété. «Je ne sais plus ce que je dis quand je bois de l’alcool», a-t-il déclaré, rejetant toute préméditation. Une stratégie de défense fragile face aux expertises techniques confirmant l’authenticité des enregistrements.
 Les tensions familiales autour de biens immobiliers et de terres agricoles près de Machraa Belksiri sont identifiées comme motif possible du crime, selon Al Akhbar. Pourtant, des témoins, y compris des proches, affirment ignorer l’identité du véritable coupable, alimentant le mystère.
 L’accusé soutient quant à lui avoir été à l’étranger lors des faits, un alibi démenti par les autorités espagnoles, qui l’ont arrêté en mai 2021 après une collaboration transfrontalière. Il a été extradé après un an de détention en Espagne, où il travaillait dans le secteur gazier.",https://fr.le360.ma/resizer/v2/X5XK5SSOGJDXRMW4VAXBGA32UY.jpeg?auth=b088146ab953f2f15eea364dfbc38174c0492bb09a7c6d4a3499aa14d6df7f4c&smart=true&width=1216&height=684,"Par, Hassan Benadad, Hassan Benadad"
L’argent public fait un retour en force dans la Botola,https://fr.le360.ma/societe/largent-public-fait-un-retour-en-force-dans-la-botola_LQFTSV2FGVF4RGWIC33BPXPZMY/,Société,Le 09/05/2025 à 21h56,"Revue de presseLes conseils élus ont recommencé à mettre la main à la poche pour soutenir les clubs de football de plusieurs villes. Ce qui a engendré certains dysfonctionnements, comme l’assouplissement des conditions d’octroi des subventions et la négligence des autres sports. Une revue de presse tirée du quotidien Assabah.","
 L’argent public fait un retour marqué au sein des clubs nationaux de football, notamment dans le championnat professionnel, de première et deuxième divisions. C’est ce que rapporte le quotidien Assabah dans son édition du week-end des 10 et 11 mai.
 Ce constat fait dire au quotidien que des conseils communaux et régionaux «ont recommencé à allouer des sommes importantes sous forme de subventions aux clubs de football, après une période de disette».
 «Les clubs ont bénéficié de subventions dépassant, pour certains, les dix millions de dirhams, comme c’est le cas pour le Wydad et le Raja de Casablanca, tandis que d’autres équipes, telles que l’IRT de Tanger, le Moghreb Tétouan et le Chabab de Mohammedia, ont reçu plus de 5 millions de dirhams de subventions», affirme le quotidien.
 Citant des sources informées, Assabah avance que «certains walis et gouverneurs se montrent désormais plus ouverts aux problèmes des clubs de football, en recevant leurs dirigeants dans leurs bureaux, en facilitant l’obtention de subventions, en motivant les joueurs et en intervenant pour résoudre les conflits internes dans certaines équipes».
 Cependant, relève le quotidien, «cette générosité dans l’octroi de fonds publics aux clubs de football n’est pas exempte de dysfonctionnements. Parmi les plus marquants figurent l’assouplissement des conditions d’octroi des subventions, comme l’absence de renouvellement des accréditations ou le non-respect des procédures et de la tenue des assemblées générales».
 De plus, poursuit le quotidien, la plupart des conseils élus qui accordent des subventions aux clubs de football ne veillent pas souvent à contrôler l’exécution des clauses des conventions de partenariat ou des accords de financement qui les lient à ces clubs.
 Un autre dysfonctionnement notable, relevé par le quotidien, est «la négligence des autres disciplines sportives, au point que nombre d’entre elles ont cessé leurs activités, au profit d’un intérêt exclusif pour le football». Cette situation, estime Assabah, «a engendré une forme de laxisme chez la plupart des clubs, qui se désintéressent de l’investissement, de l’amélioration de la gouvernance et de la recherche de ressources auprès du secteur privé, leurs dirigeants comptant principalement sur les aides publiques».
 «D’autres pratiques ont également émergé, notamment des tentatives de contournement des situations de conflits d’intérêts», note le quotidien, précisant que «certains présidents de conseils élus, conseillers locaux et dirigeants de clubs sportifs, qui contribuent à la fois à la gestion des collectivités territoriales et des clubs sportifs, détiennent des parts dans leurs clubs ou nomment des présidents et gestionnaires de façade pour éviter de violer la législation sur les conflits d’intérêts».
 Ainsi, selon certaines sources citées par Assabah, «des présidents et dirigeants de clubs contrôlent tous les aspects de ces clubs sans que leurs noms apparaissent dans la liste officielle des bureaux dirigeants».
 Quant aux raisons de ce retour en force de l’argent public dans les clubs de football, conclut le quotidien, «les données indiquent que certains responsables des collectivités et préfectures ont perçu des signaux concernant l’accompagnement de l’organisation par le Maroc de la Coupe du Monde 2030 et ont décidé d’agir».",https://fr.le360.ma/resizer/v2/C4BASFL5FJNSVKQRYJKW5ZPMI4.jpg?auth=7c3ebf2ea9f92087c71b65d2afbd22e1e8e224b3b87f9dbc7ab0b803a3bfee5b&smart=true&width=1216&height=684,"Par, Hassan Benadad, Hassan Benadad"
Stokvis: une nette appréciation du titre en bourse,https://fr.le360.ma/entreprise/stokvis-une-nette-appreciation-du-titre-en-bourse_LVQW6DHXJNH7RFDMKOEDCFLRP4/,Economie,Le 09/05/2025 à 21h53,"Le titre Stokvis a connu une nette appréciation en bourse, portée par une série de facteurs structurels et stratégiques.","
 Le titre Stokvis s’est bien comporté en bourse, affichant une nette appréciation, portée par une série de facteurs structurels et stratégiques. Présente dans les secteurs des mines, du BTP, de la logistique et de l’industrie, l’entreprise a mené à bien sa restructuration financière, qui lui a permis de consolider sa situation bilancielle et renouer avec les bénéfices, indique-t-on.
 Cette restructuration lui a permis de capter les retombées positives des grands chantiers liés à la Coupe du monde, des projets d’infrastructure du Royaume ainsi que de la dynamique d’investissement portée par les opérateurs miniers.",https://fr.le360.ma/resizer/v2/QQSCM3P2FJBHXG72CKTGZ3ALEU.jfif?auth=280715523deffa135d6e2ca27cfbfcc82dedbdca45e9de5392bb7163b62476ad&smart=true&width=1216&height=684,"Par, Contenu de marque"
Visite de haut niveau à Vienne: comment Hammouchi assure le rayonnement sécuritaire du Maroc,https://fr.le360.ma/politique/visite-de-haut-niveau-a-vienne-comment-hammouchi-assure-le-rayonnement-securitaire-du-maroc_JMI3OWDZLZCZFHWJUYE2TVATAE/,Politique,Le 09/05/2025 à 21h35,"Véritable chef de la diplomatie sécuritaire marocaine, Abdellatif Hammouchi continue de renforcer le positionnement stratégique du Royaume sur l’échiquier international. Sa récente visite à Vienne, en Autriche, dans le cadre d’un sommet de haut niveau sur la lutte contre le terrorisme, illustre non seulement l’expertise reconnue des services de sécurité marocains, mais aussi leur rôle moteur dans la coopération sécuritaire régionale et mondiale. Aperçu.","
 Le directeur général de la Sûreté nationale (DGSN) et de la Surveillance du Territoire (DGST), Abdellatif Hammouchi, a effectué, les 6 et 7 mai, une visite de travail stratégique à Vienne, en Autriche, à la tête d‘une importante délégation sécuritaire représentant le pôle DGSN-DGST.
 Cette mission s’inscrit dans le cadre de la participation active du Maroc à la 22ème réunion des chefs des services de renseignement et de sécurité de la région Moyen-Orient et Afrique du Nord (MENA), élargie à la Turquie et au Pakistan. Organisé par l’Équipe d‘appui analytique et de surveillance des sanctions des Nations unies, ce forum, tenu au Centre international de Vienne, constitue un espace de dialogue essentiel face aux menaces terroristes transnationales.
 Renforcement de la coopération sécuritaire internationale
 La présence de Hammouchi à ce sommet de haut niveau témoigne de l’engagement fort du Maroc en faveur du renforcement de la coopération sécuritaire internationale. Elle illustre également la reconnaissance de la communauté internationale envers l’expertise marocaine dans la lutte contre le terrorisme, la criminalité organisée et les nouvelles formes de menaces hybrides.
 Les échanges tenus durant cette réunion ont permis une évaluation approfondie de l’évolution des organisations terroristes telles que Daech et Al-Qaïda, notamment face à la perte de leurs bastions traditionnels et à la multiplication de cellules régionales. Les discussions ont également porté sur les nouveaux mécanismes de financement, d‘armement et de communication adoptés par ces groupes, mettant en lumière des enjeux majeurs pour la sécurité mondiale.",https://fr.le360.ma/resizer/v2/J3QUZGVSMVHLRPJXKXWVJ6DO6U.png?auth=ebf695c4edadbab37aff1164a9f492a8a7e490fb7306b86f342f66c21041a0b7&smart=true&width=1216&height=684,Tarik Qattab
